AT,V,AP,RH,PE
298.73,470.09999999999997,1014.5,635.3,454.39
279.94,400,1019.01,818.3,480.83
292.20000000000005,629.6,1020.48,830.4000000000001,454.26
288.24,395.20000000000005,1017.05,724.3000000000001,469.8
296.59000000000003,722.4,1011.28,880.3,438.34
281.41,447.1,1020.85,688.1999999999999,485.19
290.37,367.1,1013.77,679.2,465.32
300.61,680.8,1013.06,464.90000000000003,433.72
284.67,400.3,1017.56,878.7,472.31
279.65000000000003,385,1013.92,901,486.78
286.5,395.79999999999995,1012.41,834.5,465.85
294.65000000000003,598.6999999999999,1019.05,765.6,444.05
295.61,484.09999999999997,1008.66,808.5,442.57
295.2,633.1,1012.39,769.5,444.37
291.43,411,1002,656.9,460.03
287.71000000000004,538.2,1016.37,644.5999999999999,463.64
299.15000000000003,704.7,1009.61,746.5999999999999,435.05
286.29,406.59999999999997,1016.47,947.6,466.95
297.32,594.4,1012.66,785.3,447.13
299.26,731.7,1009.8,651.8000000000001,434.94
282.53000000000003,447.70000000000005,1020.41,852.6,473.9
291.92,492.1,1012.2,586.9,454.86
283.15000000000003,396.59999999999997,1016.83,789.0999999999999,479.97
283.25,440.3,1008.11,902.9000000000001,471.59
283.5,402.70000000000005,1005.09,924.2,477.8
294.91,479.3,1005.34,862.8,444.77
298.21000000000004,523.6,1014.7,679.8000000000001,454.13
281.54,527.2,1026.06,867.6,473.45
296.71000000000004,718.5,1009.67,747.8,439.48
293.86,456.1,1013.64,823.9,457.4
286.55,417.8,1010.2,645.6999999999999,466.68
286.82,423.2,1015.41,790.4000000000001,464.56
302.5,715.8,1010.07,618,434.45
279.76000000000005,362.40000000000003,1013.57,918,483.12
300.33000000000004,626.5999999999999,1009.89,528.3,442.16
299.76,691.3,1002.05,519.7,430.17
293.47,677.0999999999999,1007.42,637.1,446.22
294.12,446.3,1007.64,736.9,453.26
298.49,495,1013.25,508,457.12
285.07,412,1016.99,812.4,476
301.16,653.4000000000001,1014.68,468.6,440.77
289.66,417.9,1007.1,740.3,457.74
283.19,416.2,1013.36,951.7,463.87
291.75,568.5,1012.34,802.4,450.26
292.94,511.9,1008.77,947.2,447.96
284.33000000000004,396.1,1018.56,680,468.75
284.06,401,1014.07,914.5,478.34
292.07,469.3,1009.89,779.8000000000001,453.66
287.25,421.8,1015.05,782.5,463.3
297.84000000000003,599.2,1010.12,805.8,436.33
296.76,437.70000000000005,1011.81,560.8,444.55
300.15000000000003,609.6,1012.36,589.7,450.15
289.02000000000004,450,1021.92,400,470.85
303.35,743.4000000000001,1004.17,747.6999999999999,431.77
287.33000000000004,393,1020.1,674.8000000000001,464.32
284.38,436.70000000000005,1012.57,721,475.41
306.1,750.8,1005.32,477,436.3
282.70000000000005,380.79999999999995,1019.34,683.8,479.23
300.73,652.6999999999999,1013.51,504.3,441.3
298.71000000000004,588.2,1010.44,702.3000000000001,441
278.89000000000004,378,1021.37,744.7,490.81
281.37,418.2,1032.77,716.3,477.86
296.33000000000004,590.4,1011.44,792.8,443.12
300.06,700.1999999999999,1010.75,594.8,445.31
293.84000000000003,507.8,1008.71,919.5,447.58
297.33000000000004,664.8000000000001,1003.3,709.9,433.37
275.95000000000005,396.4,1011.01,829.5999999999999,482.66
298.41,656.1,1014.43,583.5,447.34
283.26000000000005,527.5,1021.79,760.8,470.35
290.59000000000003,450.09999999999997,1013.65,751.3,456.08
298.52000000000004,591.4,1017.27,780.6999999999999,437.19
282.6,419.20000000000005,1029.32,910.9000000000001,467.79
283.54,396.9,1003.31,896,473
299.35,746.7,1016.69,843.8,430.22
296,474.3,1008.13,663.6,448.15
285.8,440.3,1007.13,852.3000000000001,466.01
288.29,419.3,1020.95,612.6,469.68
301.66,700.1999999999999,1010.58,546.8,441.66
297.5,664.9,1012.48,621.1999999999999,439.15
285.79,417.9,1016.38,926.5,461.46
297.35,643.3,1011.15,842.3000000000001,442.78
280.67,416.59999999999997,1015.2,784.0999999999999,483.28
296.58000000000004,603.2,1015.34,693.4000000000001,446.88
296.39,637.6,1010.1,791.5999999999999,441.35
297.82,691.4,1006.25,885.1,440.03
279.92,407.8,1024.86,965.8,478.24
305.09000000000003,699.8000000000001,1013.32,561.7,432.03
281.52000000000004,399.90000000000003,1010.36,932.6,482.31
303.97,703.6,1006.47,587.9,439.16
298.31,571.7,1009.86,757,442.03
295.25,654.8000000000001,1019.3,669.5999999999999,447
291.85,527.2,1024.84,577.2,458.06
292.91,587.9,1017.37,890.9000000000001,449.76
301.6,692.3000000000001,1013.07,394.6,436.96
293.98,673.1999999999999,1011.76,731.1,443.17
279,415.5,1001.95,994.0999999999999,484.47
290.14,408.9,1011.54,645.1,464.95
283.83000000000004,379.20000000000005,1009.59,650.5,474.03
287.8,354,1016.16,602.6,469.61
299.35,711.4,1007.92,729.5,431.7
305.89,683.1,1010.23,412.9,441.66
285.56,392.8,1017.08,870.1999999999999,473.86
298.51,600.7,1015.06,661.1,439.73
293.71000000000004,600.8,1017.79,780.8,452.8
298.07,638.6,1019.19,592.4,440.93
305.03000000000003,673.1999999999999,1013.64,351,436.64
297.66,518.6,1014.64,675.6999999999999,446.74
281.63,400.5,1015.89,902.5,483.5
296.71000000000004,731.8000000000001,1012.18,879.8000000000001,437.92
284.92,410.6,1021.45,766.3,475.88
294.52000000000004,659.4,1010.73,750.9000000000001,444.74
287.17,433.40000000000003,1016.06,858,466.38
288.04,357.1,1015.1,551.1,469.37
302.14,682.4,1008.75,665.6999999999999,428.28
303.64,703.1999999999999,1011.34,663.3,434.76
294.74,665.4000000000001,1004.88,905.4000000000001,441.71
297.61,619,1013.88,871.5999999999999,441.34
294.61,466.3,1012.97,712.9000000000001,452.1
278.85,403.5,1012.18,915.6999999999999,488.8
300.26,700.4000000000001,1009.76,712.5,431.96
283.1,418.2,1033.09,694.4,477.52
291.83000000000004,460,1002.2,971.7,447.8
291.56,659.4,1010.23,847.0999999999999,452.66
292.17,492.5,1019.75,582.9,453.49
299.40000000000003,610.2,1011.47,712.2,436.44
291.22,633.1,1016.65,728.1,456.5
299.32,704.7,1010.25,689.5999999999999,434.56
296.98,492.1,1012.93,467.9,446.23
287.05,428.6,1030.82,718.9,473.76
299.79,735.6,1004.98,933.1,432.93
294.65000000000003,453.8,1013.88,642.8,460.18
284.76,411.70000000000005,1019.57,588.2,476.81
285.87,406,1013.45,861.5999999999999,471.23
290.44,446.3,1019.6,419.79999999999995,460.66
304.95,690.5,1000.77,498.2,426.5
292.31,434.3,1012.36,725.9000000000001,451
296.77000000000004,736.7,1007,908,438.33
298.93,591.5,1013.61,666.8000000000001,441.71
302.73,762,1008.37,607.3,433.91
298.40000000000003,584.6,1015.54,707.6,444.05
304.89,725.8,1007.26,595.8,425.12
280.54,398.5,1011.63,836.1,487.84
301.65000000000003,797.4,1006.75,870.9000000000001,433.08
303.13,672.2,1014.22,526.9,445.3
296.09000000000003,615,1008.25,734.5,445.31
299,703.6,1005.59,782.3000000000001,433.06
294.24,749.3000000000001,1015.11,819.3000000000001,443.51
300.43,479.3,1003.46,592.2,438
297.01,592.1,1013.02,736,441.22
286.48,406.4,1020.92,914.7,474.07
296.81,603.6999999999999,1006.91,871.3,438.59
289.95000000000005,449,1009.14,797.8,456.42
295.27000000000004,571.9,1007.56,765,442.51
297.97,571.9,1007.82,714.5999999999999,439.91
280.79,408.1,1026.67,952.4,483.38
300.93,600.7,1014.66,537.4,439.43
284.12,406,1015,875.9000000000001,478.69
298.42,639.0999999999999,1009.82,754.8000000000001,440.39
287.22,433.40000000000003,1015.79,860,463.77
292.05,478.29999999999995,1005.31,777.9000000000001,455.94
277.64000000000004,384.4,1015.47,769.5999999999999,485.78
279.09000000000003,399,1007.84,863.3,485.86
295.09000000000003,641.5,1021.2,617.5,453.3
281.09000000000003,357.70000000000005,1017.04,632.2,480.38
296.75,600.8,1017.51,630.2,451.97
302.88,672.5,1017.64,377.9,439.06
283.66,390.4,1023.95,853.5,479.15
281.85,362.40000000000003,1013.34,895,478.69
297.41,565.7,1013.86,703.5,442.9
293.76,601,1010.84,805.6999999999999,450.46
287.35,386.2,1017.83,775.6999999999999,465.29
281.92,424.90000000000003,1010.7,867.8,469.1
300.53000000000003,694,1004.57,741.2,434.47
286.13,396.4,1013.95,743.9,473.54
305.53000000000003,739.0999999999999,1004.05,616.9,430.17
300.52000000000004,637.3,1009.79,652.5,437.24
291.92,586.5999999999999,1010.34,872.5,454.54
295.1,594.3,1010.29,746.7,442.84
299.88,779.5,1012.31,783.5,434.76
289.17,711.4,1019.75,704.2,456.35
292.01,464.79999999999995,1007.28,784.7,452
294.85,644.4,1014.95,733.3,448.51
293.40000000000003,447.8,1007.93,401.59999999999997,462.44
284.57,413.8,1021.98,601.9,479.23
279.52000000000004,410.3,1022.23,803.6,490.47
287.69,429.90000000000003,1009.27,908.8,468.93
297.58000000000004,580.5,1011.88,713.9,445.68
289.07,376.4,1014.93,837.3000000000001,464.14
300.66,712.9000000000001,1009.43,769.2,430.42
296.79,609.5,1014.92,649.0999999999999,447.86
282.15000000000003,415.4,1018.83,796.1,484.08
302.13,734.2,1011.25,729,432.2
288.03000000000003,416.59999999999997,1009.4,671.5,468.55
283.89000000000004,414.6,1016.76,845.9000000000001,479.94
291.36,622.6,1011.97,872.8,455.88
290.35,405.5,1000.68,726.7,462.55
281.81,362.5,1028.22,869.5999999999999,479.66
293.74,420.4,1009.78,627.7,463.08
296.01,589.6,1014.03,549.6,451.82
296.46000000000004,686.3,1014.73,515.7,448.2
289.86,429.90000000000003,1007.72,753.5,465.09
305.1,708,1008.38,662.6,432.79
287.04,357.1,1016.4,654.9,468.54
299.1,592.7,1010.9,704.2,444.19
287.99,389.09999999999997,1013.78,692.6999999999999,467.83
304.99,779.5,1014.9,553.5,433.28
292.5,393.9,1013.91,615.3,465.28
295.1,680.8,1012.91,693.6,443.93
286.81,450,1021.97,790.4000000000001,473.12
282.91,391.59999999999997,1014.19,854,482.38
288.84000000000003,393,1019.03,605.7,464.17
278.44,413.8,1020.62,838.3,492.12
285.83000000000004,414,1021.59,785.6999999999999,466.64
302.39,643.3,1011.49,650.8,440.12
292.24,431.4,1012.34,457.5,463.3
278.21000000000004,406.4,1021.49,937,483.73
299.38,707.2,1009.73,734.4,445.28
300.3,739,1007.57,744.2,433.09
292.93,447.1,1015.7,294.3,465.49
286.22,408.29999999999995,1010,848.4000000000001,471.19
281.67,385,1013.16,640.6,482.96
283.54,409.6,1023.51,847.3000000000001,479
303.35,569,1006.89,426.9,436.17
297.08000000000004,640.5,1013.09,860.1999999999999,440.66
294.26,434.3,1010.1,626.1999999999999,447.83
289.74,417.9,1006.67,739,455.42
303.67,704,1003.9,643.3,438.29
294.40000000000003,440.5,1005.69,818.7,448.43
285.40000000000003,445.79999999999995,1016.47,811.5,475.24
279.64000000000004,436.5,1020.41,727.8,484.94
287.25,489.20000000000005,1011.6,843.9,461.34
297.77000000000004,586.5999999999999,1011.43,566.1,449.8
289.15000000000003,433.40000000000003,1013.89,783.9,462.33
301.82,662.5,1007.96,763.6,434.73
302.33,682.4,1010.04,680.4000000000001,428.52
289.91,436.70000000000005,1011.27,705.5,462.44
282.59000000000003,398.2,1013.26,915.5,483.18
284.59000000000003,340.3,1018.57,740.6,476.06
286.6,431.4,1015.5,743.3,474.1
289.61,612.7,1020.02,745.4000000000001,456.64
291.73,644.5,1009.68,675.6999999999999,444.28
286.6,411.59999999999997,1022.04,829.5999999999999,460.57
290.47,416.70000000000005,1013.23,680.6999999999999,462.74
294.64,612.7,1019.81,632.1,450.07
296.71000000000004,491.59999999999997,1003.31,669.8000000000001,445.36
284.17,382.8,1013.51,956.5999999999999,472.11
306.77,771.7,1009.38,637.1,431.03
277.71000000000004,402.70000000000005,1011.13,802.4,493.87
288.02000000000004,417.59999999999997,1022.26,782.0999999999999,464.84
283.92,447.8,1012.87,841.5999999999999,470.66
294.6,600.8,1017.92,727,451.49
284.87,405.5,1020.74,862.2,474.7
299.89,598.6999999999999,1012.5,628.8000000000001,447.88
285.66,498.29999999999995,1008.61,942.6999999999999,452.84
283.03000000000003,396.59999999999997,1017.81,760.5,480.05
298.15000000000003,681.4,1005.35,571.3000000000001,437.67
298.66,735.6,1006.59,966.3,437.07
294.85,490.20000000000005,1008.74,828,446.46
292.98,639.4,1019.81,750.5,448.03
285.49,406.2,1016.28,536,466.47
283.55,450.09999999999997,1018.58,934.8000000000001,470.79
298.7,589.5,1017.12,518.4000000000001,442.3
286.35,417.8,1010.49,649.5999999999999,468.58
299.03000000000003,664.8000000000001,1004.24,631.5999999999999,434.4
287.90000000000003,411.59999999999997,1009.58,869.5999999999999,468.14
280.97,407.2,1022.17,881.3,481.52
284.85,253.6,1008.65,921.1,470.88
279.52000000000004,408.1,1025.98,910,489.18
297.13,503.2,1008.41,677.5,443.45
297.04,501.59999999999997,1004.88,739.4,444.99
301.03000000000003,707.9000000000001,1005.06,725,429.62
280.34000000000003,394,1011.45,906.5,483.04
287.84000000000003,543,1018.01,734,462.63
297.97,748.7,1010.28,735.4000000000001,434.46
285.74,400.3,1018.76,854,471.63
278.66,355.7,1026.3,789.7,489.36
306.85,682.6999999999999,1007.16,504.09999999999997,427.4
299.2,568.5,1012.78,590.9000000000001,438.59
287.6,395.79999999999995,1012.41,790,467.62
303.63,700.4000000000001,1010.73,537,429.85
292.83000000000004,566.5,1020.75,672.5,456.89
294.49,480.6,1014.49,632.3,458.13
296.18,651.2,1016.29,698,447.84
297.35,590.7,1009.25,882.5,441.93
297.69,480.6,1013.02,551.8,443.67
305.42,718.5,1008.06,592.8,429.72
280.76000000000005,412.59999999999997,1009.05,973.1999999999999,480.68
297.5,592.1,1018.21,544.6,444.35
302.27,673.1999999999999,1014.21,488,435.2
291.18,588.6,1015.99,890.3,450.33
283.74,415.4,1019.94,725.1999999999999,478.74
288.36,508.8,1014.24,1001.1,460.56
290.07,509,1013.27,829.7,460.86
299.31,637.6,1010.03,687.6999999999999,437.24
286.93,384.7,1015.2,578,466.41
290.81,600.8,1017.22,869.5999999999999,456.62
303.27000000000004,731.8000000000001,1012.29,613.2,429.31
290.84000000000003,443.40000000000003,1019.31,611.1999999999999,464.13
296.29,589.5,1017.52,662.5,442.27
287.13,391.8,1009.61,891.2,467.97
297.56,694.8000000000001,1008.34,761.3,435.38
300.09000000000003,656.1,1014.31,497.29999999999995,443.9
291.95000000000005,478.29999999999995,1005.86,767.6999999999999,453.9
297.6,651.2,1015.92,571.9,445.01
297.77000000000004,683.1,1010.45,751.8000000000001,448.58
292,673.1999999999999,1012.91,823.7,446.7
295.09000000000003,568.5,1011.01,777.2,442.63
298.76,588.6,1013.9,549,444.77
292.12,434.3,1012.72,756.9,453.2
296.61,511.9,1009.6,732.2,444.82
294.19,748.7,1009.09,882.5,443.44
277.38,384.4,1016.46,766.4,489
297.57,633.1,1012.64,718,438.39
296.25,594.3,1007.36,859.5999999999999,440.64
298.13,589.8,1010.34,785.6,441.33
306.11,730.3,1013.56,540.3,438.93
295.25,712.9000000000001,1008.2,753.8,442.35
305.42,718.5,1007.88,560.1,427.56
285.51,527.5,1026.04,687.0999999999999,465.14
286.26,414.4,1015.55,744.5,471.61
286.33000000000004,527.2,1024.67,759.5999999999999,468.36
288.64000000000004,390,1016.01,713.1,462.28
303.17,682.4,1009.8,657.3000000000001,429.5
287.88,403.5,1011.15,652,470.03
277.93,428.5,1013.07,947.2,479.09
286.39000000000004,398.5,1012.64,599.9,477.22
296.08000000000004,631.3000000000001,1011.6,770.9000000000001,448.02
287.70000000000005,427.40000000000003,1027.29,666.4,457.77
299.57,592.7,1012.9,653.8,443.94
292.03000000000003,436.9,1016.77,468.8,464.63
297.62,709.4,1008.07,815.5,436.29
287.96000000000004,420.3,1017.43,725.4000000000001,470.41
290.89,442,1018.87,585.9000000000001,454.37
302.8,712.5,1001.07,739.7,430.88
295.34000000000003,629.6,1019.54,679.5999999999999,453.03
300.28000000000003,694.5,1013.9,511.59999999999997,434.47
301.8,682.6999999999999,1006.96,527.8,432.73
305.01,695.9000000000001,1008.61,597.4,435.72
285.44,407.1,1019.71,830.9000000000001,469.75
281.99,424.90000000000003,1010.28,890.9000000000001,481.58
277.14000000000004,396.4,1011.53,835.8,492.06
296.53000000000003,588.2,1012.27,778.7,446.54
302.37,602.3,1009.73,615,436.32
295.37,489.79999999999995,1015.87,531.8,447.1
279.95000000000005,393.7,1020.24,732.9000000000001,487.33
277.64000000000004,402.70000000000005,1012.01,765,494.24
295.68,748.7,1009.91,932.0999999999999,444.69
283.21000000000004,396.1,1020.87,740.1,476.92
284.24,424.4,1014.18,928.1,478.37
280.79,381.8,1017.65,785.1,484.45
307.1,681.4,1002.33,489.79999999999995,427.25
305.53000000000003,690.5,1000.76,458.5,429.31
282.57000000000005,414,1029.99,884.0999999999999,477.01
299.07,603.2,1016.05,525.1,448.37
291.65000000000003,520.8,1006.23,1000.9000000000001,451.23
286.27000000000004,480.4,1011.93,1000.6999999999999,463.46
307.48,690.5,1000.89,379,430.56
302.44,700.1999999999999,1010.13,469.3,438.84
289.55,449,1009.22,823.1,456.11
294.59000000000003,629.6,1020.27,798.5,450.57
284.6,411.70000000000005,1017.98,846.4,476
287.77000000000004,448.40000000000003,1023.41,851.7,464.51
302.44,571.9,1008.3,601.1,435.69
283.31,408,1028.13,863.9,477.49
298.6,695.9000000000001,1008.51,831.7,445.61
305.13,734.2,1010.66,600.6,432.2
299.08000000000004,665.6,1004.97,763.5,433.25
305.66,712.2,1005.62,476,433.76
284.53000000000003,527.5,1026.19,727.0999999999999,469.9
283.54,402.2,1009.77,832.6999999999999,478.58
286.75,412,1015.92,850.5,467.42
303.26,620.4,1010.69,479.6,444.42
306.39,743.4000000000001,1002.58,450.5,435.5
298.74,623.9,1006.37,740.6,435.84
297.48,603.2,1015.49,599.5,445.36
302.07,610.2,1011.19,561.3000000000001,436.76
288.77000000000004,585.9000000000001,1013.91,976,457.3
280.64000000000004,360.79999999999995,1020.27,856.9,483.26
294.53000000000003,440.5,1005.69,816.5999999999999,445.71
282.68,402.29999999999995,1017.74,890.5,484
299.52,545,1014.48,663.1,451.78
288.19,413.5,1004.29,991,467.96
295.41,690.4000000000001,1010.48,843.3,444.73
303.89,790.5,1005.78,731.9,430.69
299.33000000000004,698.4000000000001,1005.13,728.9,431.69
287.37,408.29999999999995,1009.2,813.1999999999999,469.75
303.77000000000004,667.5,1017.68,536.8,432.66
300.11,736.8000000000001,1013.81,847.6999999999999,429.48
281.15000000000003,340.3,1018.98,786.7,487.17
296.19,749.9,1005.44,928.6,437.65
304.56,741.5999999999999,1011.1,570.5,434.88
302.66,756,1017.92,506.1,431.18
295.11,587.9,1012.1,887.4,447.31
299.6,756,1017.42,745,436.89
285.94,440.3,1007.46,959.3000000000001,464.35
287.78000000000003,412.29999999999995,998.96,864,466.36
287.89000000000004,427.70000000000005,1017.71,765.9000000000001,463.61
286.41,455.09999999999997,1015.99,698.1999999999999,472.17
292.61,600.7,1014.81,666.1,451.89
303.11,678.3,1008,440.5,433.13
294.53000000000003,608.4000000000001,1017.94,828.3,445.8
292.63,397.2,1001.75,554.0999999999999,457.16
286.14000000000004,419.3,1020.25,746.4,472.95
298.94,756,1017.46,756.3,434.65
299.53000000000003,715.8,1011.02,809,434.26
278.38,355.7,1026.23,793.8,488.5
288.51,413.5,1002.4,916.7,465.01
282.34000000000003,406.2,1017.78,689.0999999999999,475.42
307.44,685.1,1009.58,322.5,427.62
292.36,600.7,1014.94,700.1999999999999,452.84
287.17,406.59999999999997,1017.05,841.4,465.39
302.27,678.3,1008.05,468.6,432.46
275.73,394.20000000000005,1028.68,690.3,488.69
293.63,602.9,1017.16,721,455.51
280.45000000000005,436.5,1019.33,676.2,482.96
295.85,664.4,1011.19,683.6,444.02
302.93,657.4,1012.13,449.6,441.51
288.45000000000005,433.40000000000003,1013.23,827.3000000000001,463.7
283.54,448.5,1014.22,784.2,478.05
286.25,498.29999999999995,1007.29,927.9000000000001,466.08
284.04,442,1018.3,863.1999999999999,479.16
279.96000000000004,385.6,1016.5,709.9,487.45
296.78000000000003,712.9000000000001,1008.01,700.6999999999999,442.65
305.54,797.4,1006.92,585.8,430.12
293.79,492.1,1014.86,584.7,454.2
300.04,703.1999999999999,1012.39,871.7,435.56
292.17,506.59999999999997,1013.04,852.5,455.42
293.93,588.6,1016.02,772.9000000000001,446.2
281.87,362.5,1029.31,857.3000000000001,479.94
295.6,415.4,1012.69,708.9,460.07
297.35,507.8,1008.74,593.2,443.09
283.95000000000005,402.2,1011.25,845.6999999999999,478.21
304.63,697.5,1008.9,456.59999999999997,438.19
292.24,665.1,1015.11,763.8,458.41
297.53000000000003,639.0999999999999,1009.53,791.1,446.02
292.61,463.29999999999995,1013.77,896.2,452.11
299.78000000000003,736.8000000000001,1015.15,851.3,428.8
283.41,391.3,1010.94,877.8,474.16
304.16,713.7,1003.4,550.6,430.82
277.1,384.4,1016.75,796.5,492.46
299.14,746.7,1016.59,833.9,434.7
291.40000000000003,431.4,1011.51,551.5999999999999,462.78
287.61,538.2,1016.55,681.1,462.6
302.24,709.8000000000001,1007.86,803.5,439.34
287.25,410.4,1026.11,742.5,465.89
